id,Category,Subcategory,Subsubcategory,Subsubsubcategory,Quintile,Elasticity
760,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Other frozen vegetables,,3,0.174032593
761,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Peas, canned",,3,1.690936736
762,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Peas, frozen",,3,0.087388791
763,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Ready meals and other vegetable products (inc takeaways),,3,0.536089001
764,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Tomatoes, canned or bottled",,3,-0.2711872
765,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Vegetable juices and purees,,3,0.64355592
766,Milk and milk products excluding cheese,,,,3,-0.061077268
767,Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",,,3,-1.951253812
768,Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare","Liquid wholemilk, full price",,3,-1.918790779
769,Milk and milk products excluding cheese,Other milk and cream,,,3,0.129293675
770,Milk and milk products excluding cheese,Other milk and cream,Condensed or evaporated milk,,3,1.052431272
771,Milk and milk products excluding cheese,Other milk and cream,Cream,,3,1.35917871
772,Milk and milk products excluding cheese,Other milk and cream,Infant milks,,3,-0.828248468
773,Milk and milk products excluding cheese,Other milk and cream,Other milks and dairy desserts,,3,1.14887003
774,Milk and milk products excluding cheese,Other milk and cream,Skimmed milks,,3,0.049384926
775,Milk and milk products excluding cheese,Other milk and cream,Yoghurt and fromage frais,,3,1.320953137
776,Non-carcase meat and meat products,,,,3,0.8520422
777,Non-carcase meat and meat products,All offal other than liver,,,3,-0.043087652
778,Non-carcase meat and meat products,"Bacon and ham, cooked",,,3,0.88622523
779,Non-carcase meat and meat products,"Bacon and ham, uncooked",,,3,-0.079046007
780,Non-carcase meat and meat products,"Bacon and ham, uncooked","Bacon and ham joints, uncooked",,3,0.744093407
781,Non-carcase meat and meat products,"Bacon and ham, uncooked","Bacon and ham rashers, uncooked",,3,-0.618962525
782,Non-carcase meat and meat products,"Burgers, frozen or not frozen",,,3,1.64787702
783,Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",,,3,-0.528480526
784,Non-carcase meat and meat products,Cooked poultry not purchased in cans,,,3,1.193485361
785,Non-carcase meat and meat products,Cooked poultry not purchased in cans,"Chicken and turkey, cooked",,3,1.549219216
786,Non-carcase meat and meat products,Cooked poultry not purchased in cans,Takeaway chicken,,3,0.622059159
787,Non-carcase meat and meat products,"Corned beef, canned or sliced",,,3,0.891309128
788,Non-carcase meat and meat products,Liver,,,3,-0.355288368
789,Non-carcase meat and meat products,Liver,Lambs liver,,3,-0.242218851
790,Non-carcase meat and meat products,Meat pastes and spreads,,,3,-3.732390296
791,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",,,3,-4.486450689
792,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat","Meat pies, ready to eat",,3,-2.505313807
793,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat","Sausage rolls, ready to eat",,3,1.15645109
794,Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",,,3,-0.690816712
795,Non-carcase meat and meat products,Other canned meat and canned meat products,,,3,1.525208141
796,Non-carcase meat and meat products,Other cooked meat,,,3,-0.861749861
797,Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",,,3,0.356161155
798,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",,,3,1.161982381
799,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)","Poultry other than chicken or turkey, uncooked",,3,0.436307317
800,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)","Turkey, uncooked - whole turkey or turkey pieces",,3,1.557704529
801,Non-carcase meat and meat products,Pate and delicatessen type sausage,,,3,-0.009366877
802,Non-carcase meat and meat products,Pate and delicatessen type sausage,Delicatessen type sausages,,3,-0.648191113
803,Non-carcase meat and meat products,Pate and delicatessen type sausage,Pate,,3,0.420052183
804,Non-carcase meat and meat products,Ready meals and convenience meat products,,,3,0.696182891
805,Non-carcase meat and meat products,Ready meals and convenience meat products,"Complete meat-based ready meals, frozen or not frozen",,3,0.209737045
806,Non-carcase meat and meat products,Ready meals and convenience meat products,"Other convenience meat products, frozen or not frozen",,3,1.871385269
807,Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",,,3,1.217517777
808,Non-carcase meat and meat products,"Sausages, uncooked - pork",,,3,0.339795327
809,Non-carcase meat and meat products,Takeaway meats,,,3,-0.188328275
810,Non-carcase meat and meat products,Takeaway meats,Takeaway burger and bun,,3,0.89453792
811,Non-carcase meat and meat products,Takeaway meats,Takeaway kebabs,,3,0.911744808
812,Non-carcase meat and meat products,Takeaway meats,Takeaway meat based meals,,3,-2.172406202
813,Non-carcase meat and meat products,Takeaway meats,Takeaway meat pies and pasties,,3,1.621128849
814,Non-carcase meat and meat products,Takeaway meats,Takeaway sausages and saveloys,,3,1.249755335
815,Other cereals and cereal products,,,,3,0.838682446
816,Other cereals and cereal products,Breakfast cereals,,,3,-0.318367883
817,Other cereals and cereal products,Breakfast cereals,High fibre breakfast cereals,,3,0.088443328
818,Other cereals and cereal products,Breakfast cereals,Muesli,,3,-0.400988795
819,Other cereals and cereal products,Breakfast cereals,Other breakfast cereals,,3,0.612265842
820,Other cereals and cereal products,Breakfast cereals,Sweetened breakfast cereals,,3,-0.361560533
821,Other cereals and cereal products,Cakes and pastries - frozen,,,3,-0.127294525
822,Other cereals and cereal products,Canned milk puddings,,,3,-0.14809505
823,Other cereals and cereal products,Canned milk puddings,All canned milk puddings,,3,0.477080526
824,Other cereals and cereal products,Canned milk puddings,Canned or fresh carton custard,,3,1.140451583
825,Other cereals and cereal products,Infant cereal foods,,,3,0.46228784
826,Other cereals and cereal products,"Invalid foods, slimming foods and sports foods",,,3,0.258848624
827,Other cereals and cereal products,Oatmeal and oat products,,,3,-0.935264
828,Other cereals and cereal products,Other cereal convenience foods,,,3,0.583356411
829,Other cereals and cereal products,Other cereal convenience foods,"Cake, pudding and dessert mixes",,3,0.697639722
830,Other cereals and cereal products,Other cereal convenience foods,Cereal snacks,,3,-1.174935162
831,Other cereals and cereal products,Other cereal convenience foods,"Other cereal foods, frozen and not frozen",,3,1.361071849
832,Other cereals and cereal products,Other cereal convenience foods,"Quiches and flans, frozen and not frozen",,3,0.960855386
833,Other cereals and cereal products,Other cereal convenience foods,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",,3,0.725828074
834,Other cereals and cereal products,Other cereals,,,3,1.389648322
835,Other cereals and cereal products,Pasta,,,3,-0.088522357
836,Other cereals and cereal products,Pasta,Canned pasta,,3,1.458480519
837,Other cereals and cereal products,Pasta,Dried and fresh pasta,,3,0.40152505
838,Other cereals and cereal products,Pasta,Takeaway pasta and noodles,,3,0.023818054
839,Other cereals and cereal products,Pizza,,,3,0.466121845
840,Other cereals and cereal products,Pizza,"Pizzas, frozen and not frozen",,3,0.378894729
841,Other cereals and cereal products,Pizza,Takeaway pizza,,3,1.201786549
842,Other cereals and cereal products,Puddings,,,3,0.172664052
843,Other cereals and cereal products,Rice,,,3,1.311029571
844,Other cereals and cereal products,Rice,Cooked rice,,3,-0.61626465
845,Other cereals and cereal products,Rice,Dried rice,,3,0.98514315
846,Other cereals and cereal products,Rice,Takeaway rice,,3,-1.286155248
847,Other food and drink,,,,3,0.892952179
848,Other food and drink,Baby foods,,,3,1.112568564
849,Other food and drink,Ice cream products including takeaways,,,3,0.210761515
850,Other food and drink,Ice cream products including takeaways,"Ice cream cornets, choc-ices, lollies with ice cream",,3,0.316705407
851,Other food and drink,Ice cream products including takeaways,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",,3,0.582511423
852,Other food and drink,Ice cream products including takeaways,"Takeaway ice cream, ice cream products, milkshakes",,3,1.059034767
853,Other food and drink,Ice cream tub or block,,,3,0.706840768
854,Other food and drink,Jelly squares or crystals,,,3,0.820459459
855,Other food and drink,Mineral or spring waters,,,3,0.924893579
856,Other food and drink,Pickles and sauces,,,3,1.033243807
857,Other food and drink,Pickles and sauces,Pickles,,3,-0.59415898
858,Other food and drink,Pickles and sauces,Sauces,,3,1.31337937
859,Other food and drink,Pickles and sauces,Takeaway sauces and mayonnnaise,,3,0.169159913
860,Other food and drink,Salt,,,3,0.041028353
861,Other food and drink,Soups - canned or cartons,,,3,0.582681791
862,Other food and drink,Soups - dehydrated or powdered,,,3,0.537190826
863,Other food and drink,Soups - from takeaway,,,3,2.053971064
864,Other food and drink,Soya and novel protein foods,,,3,0.946849884
865,Other food and drink,Spreads and dressings,,,3,1.566377086
866,Other food and drink,Spreads and dressings,Other spreads and dresssings,,3,-0.020809521
867,Other food and drink,Spreads and dressings,Salad dressings,,3,1.293701558
868,Other food and drink,Stock cubes and meat and yeast extracts,,,3,0.32953182
869,Soft drinks,,,,3,1.185383721
870,Soft drinks,"Soft drinks, concentrated, low calorie",,,3,-1.303265634
871,Soft drinks,"Soft drinks, concentrated, not low calorie",,,3,3.243613894
872,Soft drinks,"Soft drinks, not concentrated,  not low calorie",,,3,1.798451448
873,Soft drinks,"Soft drinks, not concentrated, low calorie",,,3,0.076640063
874,Sugar and preserves,,,,3,0.603795548
875,Sugar and preserves,Honey,,,3,-0.407852681
876,Sugar and preserves,Jams and fruit curds,,,3,0.101829229
877,Sugar and preserves,Marmalade,,,3,-0.797517812
878,Sugar and preserves,Sugar,,,3,0.716192257
879,Sugar and preserves,"Syrup, treacle",,,3,-0.18573969
880,Alcoholic drinks,,,,4,0.417295459
881,Alcoholic drinks,Alcopops,,,4,-3.767247744
882,Alcoholic drinks,Beers,,,4,1.084695684
883,Alcoholic drinks,Ciders and perry,,,4,-0.864201255
884,Alcoholic drinks,Fortified wines,,,4,0.509929946
885,Alcoholic drinks,Lagers and continental beers,,,4,-0.988973148
886,Alcoholic drinks,Liqueurs and cocktails,,,4,0.858702735
887,Alcoholic drinks,Spirits,,,4,-0.455223971
888,Alcoholic drinks,Spirits with mixer,,,4,2.304293707
889,Alcoholic drinks,Wine and champagne,,,4,0.409490211
890,Alcoholic drinks,Wine and champagne,"Champagne, sparkling wines and wine with mixer",,4,-0.135041194
891,Alcoholic drinks,Wine and champagne,Table wine,,4,0.833059708
892,Beverages,,,,4,0.231020807
893,Beverages,Cocoa and chocolate drinks,,,4,0.975529925
894,Beverages,Coffee beans and ground coffee,,,4,-1.402873699
895,Beverages,Instant coffee,,,4,0.387023197
896,Beverages,Malt drinks and chocolate versions of malted drinks,,,4,0.959323882
897,Beverages,Tea,,,4,0.309920004
898,Biscuits and crispbreads,,,,4,0.594175809
899,Biscuits and crispbreads,Biscuits other than chocolate,,,4,-0.547920836
900,Biscuits and crispbreads,Biscuits other than chocolate,Cream crackers and other unsweetened biscuits,,4,-0.015920272
901,Biscuits and crispbreads,Biscuits other than chocolate,Sweet biscuits (not chocolate) and cereal bars,,4,-0.820262694
902,Biscuits and crispbreads,Chocolate biscuits,,,4,2.457241774
903,Biscuits and crispbreads,Crispbread,,,4,-0.231046538
904,Bread,,,,4,0.783327625
905,Bread,Brown and wholemeal bread,,,4,-0.798002425
906,Bread,Brown and wholemeal bread,"Brown bread, sliced and unsliced",,4,0.093454378
907,Bread,Brown and wholemeal bread,"Wholemeal and granary bread, sliced and unsliced",,4,-1.049923785
908,Bread,Total other bread,,,4,-0.107162777
909,Bread,Total other bread,Malt bread and fruit loaves,,4,0.927326932
910,Bread,Total other bread,Other breads,,4,2.204110837
911,Bread,Total other bread,"Rolls - white, brown or wholemeal",,4,1.854345138
912,Bread,Total other bread,Sandwiches,,4,1.419791923
913,Bread,Total other bread,Sandwiches from takeaway,,4,0.23642993
914,Bread,Total other bread,Starch reduced bread and rolls,,4,0.757441429
915,Bread,Total other bread,Takeaway breads,,4,1.304697301
916,Bread,Total other bread,Vienna and french bread,,4,0.105692745
917,Bread,White bread,,,4,1.501586591
918,Bread,White bread,"White bread, premium, sliced and unsliced",,4,2.398382505
919,Bread,White bread,"White bread, soft grain, sliced and unsliced",,4,2.094603236
920,Bread,White bread,"White bread, standard, sliced",,4,1.116740422
921,Bread,White bread,"White bread, standard, unsliced",,4,2.692346664
922,"Cakes, buns and pastries",,,,4,-0.549709995
923,"Cakes, buns and pastries","Buns, scones and teacakes",,,4,-1.028294696
924,"Cakes, buns and pastries",Cakes and pastries,,,4,0.340333252
925,"Cakes, buns and pastries",Cakes and pastries,"Cakes and pastries, not frozen",,4,-0.016505
926,"Cakes, buns and pastries",Cakes and pastries,Takeaway pastries,,4,0.255114784
927,Carcase meat,,,,4,1.411274225
928,Carcase meat,Beef and veal,,,4,0.98943687
929,Carcase meat,Beef and veal,All other beef and veal,,4,0.697438427
930,Carcase meat,Beef and veal,Beef joints - boned,,4,2.080150171
931,Carcase meat,Beef and veal,Beef joints - on the bone,,4,-1.742634351
932,Carcase meat,Beef and veal,Beef steak - less expensive,,4,0.478303015
933,Carcase meat,Beef and veal,Beef steak - more expensive,,4,1.388616021
934,Carcase meat,Beef and veal,Minced beef,,4,-0.116012397
935,Carcase meat,Mutton and lamb,,,4,1.659072178
936,Carcase meat,Mutton and lamb,All other lamb,,4,1.304829689
937,Carcase meat,Mutton and lamb,Lamb chops,,4,1.171351397
938,Carcase meat,Mutton and lamb,Lamb joints,,4,1.400999874
939,Carcase meat,Mutton and lamb,Mutton,,4,-0.162717403
940,Carcase meat,Pork,,,4,0.557764941
941,Carcase meat,Pork,All other pork,,4,-1.299948612
942,Carcase meat,Pork,Pork chops,,4,-0.753851168
943,Carcase meat,Pork,Pork fillets and steaks,,4,0.668193591
944,Carcase meat,Pork,Pork joints,,4,0.65333729
945,Cheese,,,,4,0.213254104
946,Cheese,Natural cheese,,,4,-0.429929019
947,Cheese,Natural cheese,Cottage cheese,,4,-1.066372753
948,Cheese,Natural cheese,Hard cheese - cheddar type,,4,-0.028224789
949,Cheese,Natural cheese,Hard cheese - edam or other foreign,,4,-0.691102218
950,Cheese,Natural cheese,Hard cheese - other uk or foreign equivalent,,4,3.619920134
951,Cheese,Natural cheese,Soft natural cheese,,4,2.292295587
952,Cheese,Processed cheese,,,4,-1.518366094
953,Confectionery,,,,4,0.142240972
954,Confectionery,Chewing gum,,,4,1.204441019
955,Confectionery,Chocolate bars - filled,,,4,0.180139364
956,Confectionery,Chocolate bars - solid,,,4,0.346450303
957,Confectionery,"Fudges, toffees, caramels",,,4,-0.250272373
958,Confectionery,Mints and boiled sweets,,,4,0.369940612
959,Confectionery,Mints and boiled sweets,Boiled sweets,,4,0.609073434
960,Confectionery,Mints and boiled sweets,Mints,,4,2.444355099
961,Eggs,,,,4,-0.128351668
962,Fats,,,,4,0.259156956
963,Fats,All other fats,,,4,2.865098332
964,Fats,All other fats,Imitatation cream,,4,0.901459956
965,Fats,All other fats,Low fat spreads,,4,0.57321231
966,Fats,All other fats,Reduced fat spreads,,4,2.463963087
967,Fats,All other fats,Suet and dripping,,4,0.249338115
968,Fats,Butter,,,4,-0.577836389
969,Fats,Margarine,,,4,-1.486259893
970,Fats,Margarine,Other margarine,,4,-0.732162078
971,Fats,Margarine,Soft margarine,,4,-1.756097762
972,Fats,Vegetable and salad oils,,,4,-0.132288217
973,Fats,Vegetable and salad oils,Olive oil,,4,0.992761487
974,Fats,Vegetable and salad oils,Other vegetable and salad oils,,4,-0.117617412
975,Fish,,,,4,0.773646252
976,Fish,"Blue fish, dried or salted or smoked",,,4,-0.530430964
977,Fish,"Herrings and other blue fish, fresh, chilled or frozen",,,4,0.234548294
978,Fish,"Herrings and other blue fish, fresh, chilled or frozen","Herrings and other blue fish, fresh or chilled",,4,0.252749503
979,Fish,"Herrings and other blue fish, fresh, chilled or frozen","Herrings and other blue fish, frozen",,4,0.211419131
980,Fish,Other tinned or bottled fish,,,4,0.742193972
981,Fish,Ready meals and other fish products - frozen or not frozen,,,4,-1.196758747
982,Fish,"Salmon, fresh, chilled or frozen",,,4,-0.229799984
983,Fish,"Salmon, fresh, chilled or frozen","Salmon, fresh or chilled",,4,-0.152696447
984,Fish,"Salmon, fresh, chilled or frozen","Salmon, frozen",,4,1.184543978
985,Fish,"Salmon, tinned",,,4,1.74972254
986,Fish,Shellfish,,,4,1.792675613
987,Fish,Shellfish,"Shellfish, fresh or chilled",,4,2.611118216
988,Fish,Shellfish,"Shellfish, frozen",,4,1.232610939
989,Fish,Takeaway fish,,,4,1.175560745
990,Fish,Takeaway fish meals and fish products,,,4,0.151147197
991,Fish,Takeaway fish meals and fish products,Takeaway fish based meals,,4,0.274024154
992,Fish,Takeaway fish meals and fish products,Takeaway fish products,,4,1.208051151
993,Fish,"White fish, dried, salted or smoked",,,4,0.372554975
994,Fish,"White fish, fresh, chilled or frozen",,,4,1.952921061
995,Fish,"White fish, fresh, chilled or frozen","White fish, fresh or chilled",,4,1.904114744
996,Fish,"White fish, fresh, chilled or frozen","White fish, frozen",,4,-0.686886937
997,Flour,,,,4,-0.70854951
998,Fresh and processed vegetables,Fresh fruit,,,4,0.136458164
999,Fresh and processed vegetables,Fresh fruit,Fresh apples,,4,1.117923054
1000,Fresh and processed vegetables,Fresh fruit,Fresh bananas,,4,0.114581721
1001,Fresh and processed vegetables,Fresh fruit,Fresh grapes,,4,0.938964895
1002,Fresh and processed vegetables,Fresh fruit,Fresh melons,,4,0.53928001
1003,Fresh and processed vegetables,Fresh fruit,Fresh oranges,,4,-0.284514893
1004,Fresh and processed vegetables,Fresh fruit,Fresh pears,,4,0.633153091
1005,Fresh and processed vegetables,Fresh fruit,Fresh stone fruit,,4,0.665178859
1006,Fresh and processed vegetables,Fresh fruit,Other fresh citrus fruits,,4,0.898744334
1007,Fresh and processed vegetables,Fresh fruit,Other fresh fruit,,4,2.43139024
1008,Fresh and processed vegetables,Fresh fruit,Other fresh soft fruit,,4,-2.277470999
1009,Fresh and processed vegetables,Processed fruit and fruit products,,,4,0.368479582
1010,Fresh and processed vegetables,Processed fruit and fruit products,All other tinned or bottled fruit,,4,1.027202861
1011,Fresh and processed vegetables,Processed fruit and fruit products,Dried fruit,,4,0.276153807
1012,Fresh and processed vegetables,Processed fruit and fruit products,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",,4,1.833204389
1013,Fresh and processed vegetables,Processed fruit and fruit products,"Nuts, edible seeds and peanut butter",,4,-0.274167305
1014,Fresh and processed vegetables,Processed fruit and fruit products,Pure fruit juices,,4,-0.123334259
1015,Fresh and processed vegetables,Processed fruit and fruit products,"Tinned peaches, pears and pineapples",,4,0.900279047
1016,Fresh and processed vegetables,Fresh potatoes,,,4,0.932773181
1017,Fresh and processed vegetables,Fresh potatoes,Fresh baking potatoes (e),,4,-0.057912378
1018,Fresh and processed vegetables,Fresh potatoes,Fresh new potatoes (e),,4,1.024531919
1019,Fresh and processed vegetables,Fresh potatoes,Other fresh potatoes (e),,4,0.739601371
1020,Fresh and processed vegetables,Processed potatoes,,,4,-0.4267046
1021,Fresh and processed vegetables,Processed potatoes,Chips and takeaway chips,,4,-0.403424291
1022,Fresh and processed vegetables,Processed potatoes,Crisps and potato snacks,,4,-0.64473677
1023,Fresh and processed vegetables,Processed potatoes,Instant potato,,4,0.644159903
1024,Fresh and processed vegetables,Processed potatoes,"Other potato products, frozen or not frozen",,4,-0.097995334
1025,Fresh and processed vegetables,Fresh and processed fruit,,,4,0.275659248
1026,Fresh and processed vegetables,"Fresh and processed fruit and vegetables, excluding potatoes",,,4,0.028928372
1027,Fresh and processed vegetables,"Fresh and processed fruit and vegetables, including potatoes",,,4,0.669939947
1028,Fresh and processed vegetables,Fresh and processed potatoes,,,4,1.082889991
1029,Fresh and processed vegetables,"Fresh and processed vegetables, excluding potatoes",,,4,-0.103599556
1030,Fresh and processed vegetables,"Fresh and processed vegetables, including potatoes",,,4,0.674941699
1031,Fresh and processed vegetables,Fresh green vegetables,,,4,0.922313296
1032,Fresh and processed vegetables,Fresh green vegetables,Fresh beans,,4,0.875445686
1033,Fresh and processed vegetables,Fresh green vegetables,Fresh brussels sprouts,,4,1.093044205
1034,Fresh and processed vegetables,Fresh green vegetables,Fresh cabbages,,4,1.387297622
1035,Fresh and processed vegetables,Fresh green vegetables,Fresh cauliflower,,4,1.107789716
1036,Fresh and processed vegetables,Fresh green vegetables,Fresh peas,,4,0.945079855
1037,Fresh and processed vegetables,Fresh green vegetables,Leafy salads fresh,,4,0.492206121
1038,Fresh and processed vegetables,Fresh green vegetables,Other fresh green vegetables,,4,-0.099374169
1039,Fresh and processed vegetables,Other fresh vegetables,,,4,0.351326287
1040,Fresh and processed vegetables,Other fresh vegetables,Fresh carrots,,4,-0.214756677
1041,Fresh and processed vegetables,Other fresh vegetables,Fresh cucumbers,,4,0.178299885
1042,Fresh and processed vegetables,Other fresh vegetables,Fresh mushrooms,,4,-0.281778033
1043,Fresh and processed vegetables,Other fresh vegetables,"Fresh onions, leeks and shallots",,4,0.80616936
1044,Fresh and processed vegetables,Other fresh vegetables,Fresh tomatoes,,4,0.485820801
1045,Fresh and processed vegetables,Other fresh vegetables,Fresh turnips and swede,,4,1.52462768
1046,Fresh and processed vegetables,Other fresh vegetables,Miscellaneous fresh vegtables,,4,1.897394847
1047,Fresh and processed vegetables,Other fresh vegetables,Other fresh root vegetables,,4,1.310608393
1048,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,,,4,0.338781195
1049,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Beans canned,,4,0.249156677
1050,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Beans, frozen",,4,-1.207716128
1051,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Dried pulses other than air-dried,,4,0.884956786
1052,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Other canned vegetables,,4,1.124081416
1053,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Other frozen vegetables,,4,-0.254736781
1054,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Peas, canned",,4,1.943362599
1055,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Peas, frozen",,4,0.047938214
1056,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Ready meals and other vegetable products (inc takeaways),,4,0.361826031
1057,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,"Tomatoes, canned or bottled",,4,-0.287085576
1058,Fresh and processed vegetables,Processed vegetables excluding processed potatoes,Vegetable juices and purees,,4,0.825643264
1059,Milk and milk products excluding cheese,,,,4,-0.21335591
1060,Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",,,4,-2.006285667
1061,Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare","Liquid wholemilk, full price",,4,-2.048955632
1062,Milk and milk products excluding cheese,Other milk and cream,,,4,0.203135657
1063,Milk and milk products excluding cheese,Other milk and cream,Condensed or evaporated milk,,4,0.957166913
1064,Milk and milk products excluding cheese,Other milk and cream,Cream,,4,1.160631164
1065,Milk and milk products excluding cheese,Other milk and cream,Infant milks,,4,-0.128666213
1066,Milk and milk products excluding cheese,Other milk and cream,Other milks and dairy desserts,,4,0.6329843
1067,Milk and milk products excluding cheese,Other milk and cream,Skimmed milks,,4,0.137764286
1068,Milk and milk products excluding cheese,Other milk and cream,Yoghurt and fromage frais,,4,1.932963883
1069,Non-carcase meat and meat products,,,,4,-0.054783752
1070,Non-carcase meat and meat products,All offal other than liver,,,4,1.014309348
1071,Non-carcase meat and meat products,"Bacon and ham, cooked",,,4,1.064150807
1072,Non-carcase meat and meat products,"Bacon and ham, uncooked",,,4,0.308601513
1073,Non-carcase meat and meat products,"Bacon and ham, uncooked","Bacon and ham joints, uncooked",,4,1.090550599
1074,Non-carcase meat and meat products,"Bacon and ham, uncooked","Bacon and ham rashers, uncooked",,4,-0.097582307
1075,Non-carcase meat and meat products,"Burgers, frozen or not frozen",,,4,0.971205739
1076,Non-carcase meat and meat products,"Chicken, uncooked - whole chicken or chicken pieces",,,4,-0.072010067
1077,Non-carcase meat and meat products,Cooked poultry not purchased in cans,,,4,1.437463047
1078,Non-carcase meat and meat products,Cooked poultry not purchased in cans,"Chicken and turkey, cooked",,4,1.576502854
1079,Non-carcase meat and meat products,Cooked poultry not purchased in cans,Takeaway chicken,,4,1.155956446
1080,Non-carcase meat and meat products,"Corned beef, canned or sliced",,,4,0.822801777
1081,Non-carcase meat and meat products,Liver,,,4,0.948428346
1082,Non-carcase meat and meat products,Liver,Lambs liver,,4,0.152229082
1083,Non-carcase meat and meat products,Meat pastes and spreads,,,4,-1.663427901
1084,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",,,4,-2.904627414
1085,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat","Meat pies, ready to eat",,4,-0.493411271
1086,Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat","Sausage rolls, ready to eat",,4,1.047123107
1087,Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",,,4,-1.190559146
1088,Non-carcase meat and meat products,Other canned meat and canned meat products,,,4,0.811349589
1089,Non-carcase meat and meat products,Other cooked meat,,,4,0.518696641
1090,Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",,,4,-0.204872732
1091,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)",,,4,2.151192554
1092,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)","Poultry other than chicken or turkey, uncooked",,4,0.770244649
1093,Non-carcase meat and meat products,"Other poultry, uncooked (including frozen)","Turkey, uncooked - whole turkey or turkey pieces",,4,2.661749248
1094,Non-carcase meat and meat products,Pate and delicatessen type sausage,,,4,1.330998388
1095,Non-carcase meat and meat products,Pate and delicatessen type sausage,Delicatessen type sausages,,4,0.618016518
1096,Non-carcase meat and meat products,Pate and delicatessen type sausage,Pate,,4,1.148423976
1097,Non-carcase meat and meat products,Ready meals and convenience meat products,,,4,-0.220642922
1098,Non-carcase meat and meat products,Ready meals and convenience meat products,"Complete meat-based ready meals, frozen or not frozen",,4,-0.900214865
1099,Non-carcase meat and meat products,Ready meals and convenience meat products,"Other convenience meat products, frozen or not frozen",,4,0.845142008
1100,Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",,,4,2.367472857
1101,Non-carcase meat and meat products,"Sausages, uncooked - pork",,,4,-0.35273668
1102,Non-carcase meat and meat products,Takeaway meats,,,4,-2.135786554
1103,Non-carcase meat and meat products,Takeaway meats,Takeaway burger and bun,,4,2.097690328
1104,Non-carcase meat and meat products,Takeaway meats,Takeaway kebabs,,4,-0.591756395
1105,Non-carcase meat and meat products,Takeaway meats,Takeaway meat based meals,,4,-2.02925191
1106,Non-carcase meat and meat products,Takeaway meats,Takeaway meat pies and pasties,,4,1.037786889
1107,Non-carcase meat and meat products,Takeaway meats,Takeaway sausages and saveloys,,4,1.407741278
1108,Other cereals and cereal products,,,,4,0.713356607
1109,Other cereals and cereal products,Breakfast cereals,,,4,-0.366002188
1110,Other cereals and cereal products,Breakfast cereals,High fibre breakfast cereals,,4,-0.301268427
1111,Other cereals and cereal products,Breakfast cereals,Muesli,,4,1.047109613
1112,Other cereals and cereal products,Breakfast cereals,Other breakfast cereals,,4,0.880462355
1113,Other cereals and cereal products,Breakfast cereals,Sweetened breakfast cereals,,4,-0.509910196
1114,Other cereals and cereal products,Cakes and pastries - frozen,,,4,-1.057670257
1115,Other cereals and cereal products,Canned milk puddings,,,4,-0.048337546
1116,Other cereals and cereal products,Canned milk puddings,All canned milk puddings,,4,1.106216277
1117,Other cereals and cereal products,Canned milk puddings,Canned or fresh carton custard,,4,0.494582898
1118,Other cereals and cereal products,Infant cereal foods,,,4,0.600764519
1119,Other cereals and cereal products,"Invalid foods, slimming foods and sports foods",,,4,0.154543841
1120,Other cereals and cereal products,Oatmeal and oat products,,,4,-0.164729518
